기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
2015,3,A,골목상권,1000222,겸재로29길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,3,A,골목상권,1000230,동일로112길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,3,A,골목상권,1000225,공릉로12가길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,A,골목상권,1000242,면목로33길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,3,R,전통시장,1001333,중화제일시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,A,골목상권,1000047,퇴계로56길,CS100010,커피-음료,2,3,0,0,33,1,1
2015,3,A,골목상권,1000503,월드컵로7길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,3,A,골목상권,1000234,동일로139길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,3,R,전통시장,1001279,동평화시장,CS100010,커피-음료,2,5,0,0,0,0,3
2015,3,A,골목상권,1000038,동호로8길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,A,골목상권,1000652,중앙로15길,CS100010,커피-음료,6,6,17,1,17,1,0
2015,3,A,골목상권,1000912,봉은사로109길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,3,A,골목상권,1000801,남현2길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,A,골목상권,1000673,시흥대로141길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,3,A,골목상권,1000578,공항대로59다길,CS100010,커피-음료,3,4,0,0,50,2,1
2015,3,R,전통시장,1001397,신영시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,A,골목상권,1000803,남현길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,3,A,골목상권,1000649,신도림로13길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,3,A,골목상권,1000685,경인로80길,CS100010,커피-음료,6,6,0,0,0,0,0
2015,3,A,골목상권,1000786,구암길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,A,골목상권,1000684,경인로77길,CS100010,커피-음료,8,8,0,0,0,0,0
2015,3,A,골목상권,1000787,국회단지길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,3,A,골목상권,1000824,양녕로6길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,3,A,골목상권,1000842,원신길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,A,골목상권,1000833,청룡8길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,3,A,골목상권,1000790,난곡로26길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,3,D,발달상권,1001171,서울 마포구 공덕역_2,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,A,골목상권,1000544,중앙로36길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,3,A,골목상권,1000538,오목로3길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,3,A,골목상권,1000076,청파로73길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,A,골목상권,1000617,경인로15길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,3,A,골목상권,1000630,구로동로42길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,3,A,골목상권,1000446,응암로1길,CS100010,커피-음료,1,1,0,0,200,2,0
2015,3,A,골목상권,1000423,증산로15길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,R,전통시장,1001450,남성역골목시장,CS100010,커피-음료,5,5,0,0,0,0,0
2015,3,A,골목상권,1000729,영등포로62길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,3,A,골목상권,1000748,사당로16길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,3,A,골목상권,1000694,대림로31길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,R,전통시장,1001447,상도4동도깨비골목시장,CS100010,커피-음료,2,2,0,0,0,0,0
2015,3,A,골목상권,1000770,여의대방로22길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,A,골목상권,1000706,도신로62길,CS100010,커피-음료,0,0,0,0,0,1,0
2015,3,A,골목상권,1000737,대방동27길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,A,골목상권,1000062,우사단로10길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,3,A,골목상권,1000069,이촌로22길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,3,A,골목상권,1000050,녹사평대로11길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,R,전통시장,1001393,마포농수산물시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,R,전통시장,1001385,아현시장,CS100010,커피-음료,0,1,0,0,0,0,1
2015,3,A,골목상권,1000478,모래내로7길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,R,전통시장,1001386,신수시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,3,R,전통시장,1001269,동문시장,CS100010,커피-음료,0,0,0,0,0,0,0
2015,4,A,골목상권,1000930,언주로81길,CS100010,커피-음료,18,24,17,4,8,2,6
2015,4,A,골목상권,1000024,창신길,CS100010,커피-음료,2,2,50,1,50,1,0
2015,4,A,골목상권,1000003,돈화문로11가길,CS100010,커피-음료,12,13,8,1,0,0,1
2015,4,R,전통시장,1001289,용문전통시장,CS100010,커피-음료,3,3,0,0,0,0,0
2015,4,D,발달상권,1001182,홍익대학교 주변,CS100010,커피-음료,285,335,6,19,7,23,50
2015,4,A,골목상권,1000921,삼성로64길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,4,D,발달상권,1001185,서울 서대문구 신촌역,CS100010,커피-음료,68,93,4,4,8,7,25
2015,4,D,발달상권,1001137,서울 강동구 둔촌동역,CS100010,커피-음료,7,10,20,2,0,0,3
2015,4,A,골목상권,1000960,양재대로64길,CS100010,커피-음료,9,9,11,1,22,2,0
2015,4,A,골목상권,1000865,사임당로17길,CS100010,커피-음료,7,8,25,2,0,0,1
2015,4,U,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,CS100010,커피-음료,205,278,3,9,3,9,73
2015,4,D,발달상권,1001236,서울 종로구 안국역_2,CS100010,커피-음료,10,13,0,0,0,0,3
2015,4,D,발달상권,1001057,교대역_2,CS100010,커피-음료,16,26,15,4,4,1,10
2015,4,A,골목상권,1000369,방학로10길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,R,전통시장,1001489,둔촌역전통시장,CS100010,커피-음료,5,6,17,1,17,1,1
2015,4,D,발달상권,1001245,서울 성북구 성신여대입구역,CS100010,커피-음료,24,35,3,1,11,4,11
2015,4,A,골목상권,1000108,성수이로18길,CS100010,커피-음료,3,3,67,2,0,0,0
2015,4,A,골목상권,1000092,뚝섬로5길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,4,D,발달상권,1001162,서울 광진구 건대입구역_1,CS100010,커피-음료,19,23,4,1,9,2,4
2015,4,A,골목상권,1000360,도봉로114길,CS100010,커피-음료,12,15,7,1,7,1,3
2015,4,D,발달상권,1001242,혜화역 대학로_3,CS100010,커피-음료,21,32,3,1,3,1,11
2015,4,D,발달상권,1001062,서울 강남구 강남역_1,CS100010,커피-음료,32,43,0,0,5,2,11
2015,4,D,발달상권,1001138,압구정 로데오거리_1,CS100010,커피-음료,18,24,4,1,4,1,6
2015,4,U,관광특구,1001493,동대문패션타운 관광특구,CS100010,커피-음료,65,88,5,4,1,1,23
2015,4,A,골목상권,1000415,은평로3길,CS100010,커피-음료,4,7,14,1,14,1,3
2015,4,D,발달상권,1001073,서울 강남구 역삼역_1,CS100010,커피-음료,41,69,4,3,3,2,28
2015,4,A,골목상권,1000278,삼선교로10길,CS100010,커피-음료,4,6,17,1,0,0,2
2015,4,A,골목상권,1000556,강서로18길,CS100010,커피-음료,4,4,50,2,0,0,0
2015,4,R,전통시장,1001451,사당시장,CS100010,커피-음료,2,2,50,1,0,0,0
2015,4,A,골목상권,1000695,대림로34길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,A,골목상권,1000785,관천로22길,CS100010,커피-음료,5,5,0,0,0,0,0
2015,4,A,골목상권,1000502,월드컵로36길,CS100010,커피-음료,4,6,0,0,0,0,2
2015,4,A,골목상권,1000894,논현로106길,CS100010,커피-음료,3,5,0,0,0,0,2
2015,4,A,골목상권,1000821,신림로65길,CS100010,커피-음료,1,2,50,1,0,0,1
2015,4,D,발달상권,1001087,서울 강남구 선릉역_2,CS100010,커피-음료,30,56,5,3,5,3,26
2015,4,A,골목상권,1000244,면목로48길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,4,A,골목상권,1000150,면목로17길,CS100010,커피-음료,3,4,25,1,0,0,1
2015,4,A,골목상권,1000391,갈현로33길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,4,D,발달상권,1001039,서울 서초구 남부터미널역_2,CS100010,커피-음료,19,24,8,2,0,0,5
2015,4,A,골목상권,1000353,노해로63다길,CS100010,커피-음료,2,3,33,1,0,0,1
2015,4,A,골목상권,1000274,보문로13길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,4,A,골목상권,1000184,사가정로13길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,4,A,골목상권,1000131,광나루로40길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,4,A,골목상권,1000893,남부순환로365길,CS100010,커피-음료,1,1,100,1,0,0,0
2015,4,D,발달상권,1001178,서울 마포구 홍대입구역_1,CS100010,커피-음료,16,18,0,0,6,1,2
2015,4,D,발달상권,1001120,도산공원사거리_1,CS100010,커피-음료,10,16,6,1,6,1,6
2015,4,D,발달상권,1001168,남영역,CS100010,커피-음료,6,12,8,1,8,1,6
2015,4,A,골목상권,1000494,와우산로29가길,CS100010,커피-음료,16,18,0,0,11,2,2
2015,4,A,골목상권,1000495,와우산로29길,CS100010,커피-음료,15,17,18,3,18,3,2
2015,4,D,발달상권,1001195,왕십리역_2,CS100010,커피-음료,3,5,20,1,20,1,2
2015,4,A,골목상권,1000204,전농로3길,CS100010,커피-음료,6,7,14,1,0,0,1
2015,4,D,발달상권,1001233,서울 종로구 종로3가역_3,CS100010,커피-음료,14,14,7,1,0,0,0
2015,4,A,골목상권,1000965,오금로46길,CS100010,커피-음료,12,12,8,1,17,2,0
2015,4,A,골목상권,1000095,마조로16길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,D,발달상권,1001257,서울 강북구 수유역_2,CS100010,커피-음료,17,20,5,1,5,1,3
2015,4,A,골목상권,1000915,봉은사로57길,CS100010,커피-음료,2,2,0,0,50,1,0
2015,4,D,발달상권,1001248,서울 은평구 불광역_1,CS100010,커피-음료,9,18,0,0,0,0,9
2015,4,A,골목상권,1000959,양재대로62길,CS100010,커피-음료,9,10,10,1,0,0,1
2015,4,A,골목상권,1000811,봉천로13길,CS100010,커피-음료,1,1,0,0,100,1,0
2015,4,A,골목상권,1000497,월드컵로10길,CS100010,커피-음료,8,10,10,1,10,1,2
2015,4,A,골목상권,1000085,회나무로13길,CS100010,커피-음료,7,7,29,2,0,0,0
2015,4,D,발달상권,1001172,어린이대공원역,CS100010,커피-음료,6,9,0,0,0,0,3
2015,4,A,골목상권,1000252,봉화산로56길,CS100010,커피-음료,5,6,17,1,0,0,1
2015,4,A,골목상권,1000436,독립문로8길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,4,A,골목상권,1000300,종암로16길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,D,발달상권,1001016,서울 관악구 대학동_1,CS100010,커피-음료,7,13,8,1,8,1,6
2015,4,A,골목상권,1000043,청구로1길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,D,발달상권,1001012,양재 화물트럭터미널앞_1,CS100010,커피-음료,2,4,0,0,25,1,2
2015,4,A,골목상권,1000729,영등포로62길,CS100010,커피-음료,1,2,50,1,50,1,1
2015,4,A,골목상권,1000693,대림로29길,CS100010,커피-음료,6,7,0,0,0,0,1
2015,4,A,골목상권,1000871,서초대로25길,CS100010,커피-음료,6,7,0,0,0,0,1
2015,4,A,골목상권,1000886,강남대로118길,CS100010,커피-음료,5,6,0,0,17,1,1
2015,4,A,골목상권,1000530,목동중앙서로8가길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,R,전통시장,1001324,전곡시장,CS100010,커피-음료,0,2,0,0,0,0,2
2015,4,A,골목상권,1000968,고덕로10길,CS100010,커피-음료,5,8,0,0,0,0,3
2015,4,A,골목상권,1000358,도당로29길,CS100010,커피-음료,1,2,0,0,100,2,1
2015,4,A,골목상권,1000557,강서로29길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,4,A,골목상권,1000110,성수일로6길,CS100010,커피-음료,0,2,0,0,0,0,2
2015,4,R,전통시장,1001329,동부골목시장,CS100010,커피-음료,5,8,0,0,25,2,3
2015,4,A,골목상권,1000454,통일로37길,CS100010,커피-음료,5,6,0,0,17,1,1
2015,4,D,발달상권,1001194,서울 강서구 발산역,CS100010,커피-음료,5,10,0,0,10,1,5
2015,4,D,발달상권,1001099,포스코사거리_2,CS100010,커피-음료,11,19,5,1,5,1,8
2015,4,D,발달상권,1001234,서울 종로구 경복궁역_1,CS100010,커피-음료,8,9,0,0,0,0,1
2015,4,A,골목상권,1000768,신대방길,CS100010,커피-음료,4,7,14,1,0,0,3
2015,4,A,골목상권,1000559,강서로45길,CS100010,커피-음료,7,10,30,3,10,1,3
2015,4,A,골목상권,1000896,논현로115길,CS100010,커피-음료,5,7,0,0,0,0,2
2015,4,A,골목상권,1000364,도봉로156길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,D,발달상권,1001026,구로디지털단지역,CS100010,커피-음료,2,2,0,0,50,1,0
2015,4,D,발달상권,1001097,잠실역 롯데월드,CS100010,커피-음료,9,20,0,0,0,0,11
2015,4,A,골목상권,1001008,천호옛14길,CS100010,커피-음료,9,9,11,1,0,0,0
2015,4,A,골목상권,1000862,방배로18길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,4,A,골목상권,1000057,백범로79길,CS100010,커피-음료,5,5,20,1,0,0,0
2015,4,R,전통시장,1001458,인헌시장,CS100010,커피-음료,4,4,50,2,0,0,0
2015,4,R,전통시장,1001390,망원시장,CS100010,커피-음료,1,1,100,1,0,0,0
2015,4,A,골목상권,1000849,남부순환로325길,CS100010,커피-음료,5,10,0,0,0,0,5
2015,4,A,골목상권,1000622,고척로27길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,D,발달상권,1001047,뱅뱅사거리_1,CS100010,커피-음료,8,9,11,1,0,0,1
2015,4,A,골목상권,1000487,숭문길,CS100010,커피-음료,5,5,0,0,20,1,0
2015,4,A,골목상권,1000408,연서로34길,CS100010,커피-음료,2,2,50,1,50,1,0
2015,4,A,골목상권,1000643,디지털로32가길,CS100010,커피-음료,2,3,33,1,0,0,1
2015,4,A,골목상권,1000660,독산로108길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,4,A,골목상권,1000573,곰달래로60길,CS100010,커피-음료,3,6,0,0,0,0,3
2015,4,R,전통시장,1001295,행당시장,CS100010,커피-음료,2,6,17,1,0,0,4
2015,4,A,골목상권,1000138,능동로19길,CS100010,커피-음료,9,12,8,1,0,0,3
2015,4,D,발달상권,1001193,장한평역_1,CS100010,커피-음료,3,5,0,0,40,2,2
2015,4,D,발달상권,1001152,서울 광진구 강변역,CS100010,커피-음료,11,16,0,0,0,0,5
2015,4,A,골목상권,1000401,연서로16길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,D,발달상권,1001212,서대문구 서대문역_1,CS100010,커피-음료,1,2,50,1,50,1,1
2015,4,A,골목상권,1000829,조원로10길,CS100010,커피-음료,3,3,0,0,33,1,0
2015,4,A,골목상권,1000596,양천로71길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,4,D,발달상권,1001153,당산역_1,CS100010,커피-음료,5,10,10,1,0,0,5
2015,4,A,골목상권,1000176,답십리로68길,CS100010,커피-음료,1,3,0,0,0,0,2
2015,4,R,전통시장,1001452,중부시장,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,A,골목상권,1000595,양천로49길,CS100010,커피-음료,2,3,0,0,33,1,1
2015,4,D,발달상권,1001113,서울 동작구 노량진1동_1,CS100010,커피-음료,6,8,13,1,0,0,2
2015,4,A,골목상권,1000911,도산대로89길,CS100010,커피-음료,3,3,0,0,33,1,0
2015,4,A,골목상권,1000738,대방동2길,CS100010,커피-음료,3,4,25,1,0,0,1
2015,4,A,골목상권,1000081,한강대로62길,CS100010,커피-음료,9,10,0,0,0,0,1
2015,4,A,골목상권,1000735,국사봉길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,A,골목상권,1000723,여의대방로39길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000851,논현로1길,CS100010,커피-음료,7,7,0,0,0,0,0
2015,4,D,발달상권,1001019,포이사거리_1,CS100010,커피-음료,1,2,0,0,0,0,1
2015,4,A,골목상권,1000936,학동로38길,CS100010,커피-음료,4,8,13,1,0,0,4
2015,4,D,발달상권,1001079,석촌역,CS100010,커피-음료,0,0,0,0,0,0,0
2015,4,A,골목상권,1000386,한글비석로22길,CS100010,커피-음료,5,8,0,0,13,1,3
2015,4,A,골목상권,1000280,삼선교로16가길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,4,A,골목상권,1000125,한림말3길,CS100010,커피-음료,4,6,0,0,0,0,2
2015,4,A,골목상권,1000165,천호대로109길,CS100010,커피-음료,5,7,0,0,14,1,2
2015,4,A,골목상권,1000216,한천로40길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,D,발달상권,1001083,서울 송파구 석촌역_2,CS100010,커피-음료,1,2,0,0,0,0,1
2015,4,R,전통시장,1001280,제일평화시장,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,D,발달상권,1001024,관악구 사당역_1,CS100010,커피-음료,10,14,0,0,7,1,4
2015,4,A,골목상권,1000987,양재대로116길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,A,골목상권,1000972,구천면로41길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,4,A,골목상권,1000504,월드컵로8길,CS100010,커피-음료,14,14,7,1,7,1,0
2015,4,R,전통시장,1001313,청량리수산시장,CS100010,커피-음료,0,1,0,0,0,0,1
2015,4,D,발달상권,1001106,서울 강남구 학동역_2,CS100010,커피-음료,0,2,0,0,0,0,2
2015,4,A,골목상권,1000909,도산대로50길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000563,강서로5가길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,4,A,골목상권,1000370,방학로15길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,A,골목상권,1000437,명지대길,CS100010,커피-음료,8,10,0,0,0,0,2
2015,4,A,골목상권,1000367,도봉산4길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,R,전통시장,1001355,강북종합시장,CS100010,커피-음료,0,0,0,0,0,0,0
2015,4,A,골목상권,1000336,솔매로45길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,4,R,전통시장,1001348,동북시장,CS100010,커피-음료,0,0,0,0,0,0,0
2015,4,R,전통시장,1001339,정릉아리랑시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000270,동소문로26가길,CS100010,커피-음료,1,1,0,0,100,1,0
2015,4,A,골목상권,1000762,서달로10길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,A,골목상권,1000020,지봉로8길,CS100010,커피-음료,1,1,0,0,100,1,0
2015,4,R,전통시장,1001306,노룬산골목시장,CS100010,커피-음료,0,0,0,0,0,0,0
2015,4,R,전통시장,1001271,동묘시장,CS100010,커피-음료,1,1,0,0,100,1,0
2015,4,A,골목상권,1000260,중랑천로10길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,4,R,전통시장,1001323,답십리시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000200,장한로27길,CS100010,커피-음료,0,3,0,0,0,0,3
2015,4,A,골목상권,1000254,사가정로54길,CS100010,커피-음료,2,2,0,0,50,1,0
2015,4,A,골목상권,1000225,공릉로12가길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,D,발달상권,1001222,동묘앞역,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,A,골목상권,1000055,대사관로34길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,4,A,골목상권,1000801,남현2길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000673,시흥대로141길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,4,A,골목상권,1000501,월드컵로25길,CS100010,커피-음료,3,3,0,0,33,1,0
2015,4,A,골목상권,1000685,경인로80길,CS100010,커피-음료,5,5,0,0,20,1,0
2015,4,R,전통시장,1001463,신림중앙시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000789,난곡로24길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000813,서림7길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,A,골목상권,1000509,곰달래로2길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,R,전통시장,1001394,목2동시장,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,A,골목상권,1000515,남부순환로70길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000544,중앙로36길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,A,골목상권,1000511,곰달래로5길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,4,A,골목상권,1000874,서초대로8길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,4,A,골목상권,1000638,구로중앙로8길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000446,응암로1길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000439,북아현로4길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000419,응암로14길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000399,연서로11길,CS100010,커피-음료,2,2,0,0,100,2,0
2015,4,A,골목상권,1000397,수색로18길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000444,신촌로37길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,4,D,발달상권,1001169,서울 용산구 숙대입구역,CS100010,커피-음료,5,6,0,0,17,1,1
2015,4,R,전통시장,1001409,화곡중앙골목시장,CS100010,커피-음료,1,2,0,0,0,0,1
2015,4,A,골목상권,1000722,여의대방로35길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,D,발달상권,1001143,서울 용산구 신용산역,CS100010,커피-음료,5,9,0,0,0,0,4
2015,4,A,골목상권,1000489,신촌로28가길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,R,전통시장,1001386,신수시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,D,발달상권,1001081,서울 강남구 역삼역_2,CS100010,커피-음료,20,30,13,4,10,3,10
2015,4,R,전통시장,1001478,방이시장,CS100010,커피-음료,4,7,29,2,0,0,3
2015,4,A,골목상권,1000339,수유로12길,CS100010,커피-음료,3,4,25,1,0,0,1
2015,4,A,골목상권,1000073,청파로47길,CS100010,커피-음료,46,57,12,7,5,3,11
2015,4,D,발달상권,1001037,양재역,CS100010,커피-음료,9,18,11,2,6,1,9
2015,4,A,골목상권,1000876,언남길,CS100010,커피-음료,4,4,0,0,50,2,0
2015,4,A,골목상권,1000918,삼성로147길,CS100010,커피-음료,5,5,20,1,0,0,0
2015,4,A,골목상권,1000104,상원길,CS100010,커피-음료,7,14,7,1,0,0,7
2015,4,D,발달상권,1001170,공덕역,CS100010,커피-음료,5,7,0,0,0,0,2
2015,4,D,발달상권,1001141,압구정 로데오거리_2,CS100010,커피-음료,43,58,2,1,3,2,15
2015,4,R,전통시장,1001273,남대문시장,CS100010,커피-음료,34,40,3,1,3,1,6
2015,4,A,골목상권,1000483,성미산로32길,CS100010,커피-음료,8,8,13,1,0,0,0
2015,4,A,골목상권,1000978,상암로14길,CS100010,커피-음료,3,4,25,1,25,1,1
2015,4,D,발달상권,1001204,서울 중구 을지로3가역_1,CS100010,커피-음료,31,35,0,0,3,1,4
2015,4,A,골목상권,1000712,선유서로25길,CS100010,커피-음료,5,6,0,0,17,1,1
2015,4,A,골목상권,1000292,인촌로24길,CS100010,커피-음료,11,19,5,1,16,3,8
2015,4,A,골목상권,1000741,동작대로33길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,4,A,골목상권,1000560,강서로45다길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,4,R,전통시장,1001300,화양제일골목시장,CS100010,커피-음료,0,1,0,0,100,1,1
2015,4,A,골목상권,1000100,무학봉28길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000295,장월로1길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,4,D,발달상권,1001229,서울 종로구 종로5가역_4,CS100010,커피-음료,3,4,25,1,0,0,1
2015,4,A,골목상권,1000268,동소문로13길,CS100010,커피-음료,5,6,0,0,0,0,1
2015,4,D,발달상권,1001020,장지역,CS100010,커피-음료,11,24,0,0,4,1,13
2015,4,D,발달상권,1001094,선정릉역_1,CS100010,커피-음료,6,7,29,2,0,0,1
2015,4,R,전통시장,1001437,영진시장A동,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,A,골목상권,1000233,동일로139가길,CS100010,커피-음료,2,4,0,0,0,0,2
2015,4,D,발달상권,1001058,역삼역_1,CS100010,커피-음료,20,23,4,1,0,0,3
2015,4,R,전통시장,1001277,방산종합시장,CS100010,커피-음료,8,8,25,2,0,0,0
2015,4,A,골목상권,1000345,인수봉로79길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,4,A,골목상권,1000276,보문로31길,CS100010,커피-음료,6,6,0,0,0,0,0
2015,4,A,골목상권,1000129,광나루로36길,CS100010,커피-음료,4,5,20,1,0,0,1
2015,4,A,골목상권,1000478,모래내로7길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,4,A,골목상권,1000050,녹사평대로11길,CS100010,커피-음료,1,1,100,1,100,1,0
2015,4,D,발달상권,1001098,포스코사거리_1,CS100010,커피-음료,19,31,10,3,3,1,12
2015,4,A,골목상권,1000597,양천로73가길,CS100010,커피-음료,5,5,0,0,0,0,0
2015,4,A,골목상권,1000846,강남대로8길,CS100010,커피-음료,8,10,0,0,0,0,2
2015,4,A,골목상권,1000099,무학로6길,CS100010,커피-음료,3,3,0,0,33,1,0
2015,4,A,골목상권,1000558,강서로35길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,A,골목상권,1000756,사당로8길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,4,A,골목상권,1000491,양화로11길,CS100010,커피-음료,10,11,0,0,18,2,1
2015,4,D,발달상권,1001023,가산디지털단지역_2,CS100010,커피-음료,21,35,11,4,9,3,14
2015,4,A,골목상권,1000553,가로공원로80길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,4,A,골목상권,1000566,강서로8길,CS100010,커피-음료,3,5,20,1,0,0,2
2015,4,A,골목상권,1000469,동교로27길,CS100010,커피-음료,20,22,0,0,9,2,2
2015,4,A,골목상권,1000957,송이로36길,CS100010,커피-음료,10,10,20,2,10,1,0
2015,4,R,전통시장,1001412,화곡본동시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,4,D,발달상권,1001045,동작구 총신대입구역_1,CS100010,커피-음료,12,18,11,2,6,1,6
2015,4,A,골목상권,1000758,상도로37길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,4,A,골목상권,1000532,신목로5길,CS100010,커피-음료,2,3,0,0,33,1,1
2015,4,A,골목상권,1000470,동교로38길,CS100010,커피-음료,8,9,11,1,0,0,1
